,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,business_hours,attributes
46,TxxvsF7wyL4xgl3ZnlpmNg,surf-n-salsa-waialua,Surf N Salsa,https://s3-media0.fl.yelpcdn.com/bphoto/PIHQiKmrYq3r0dDolMK_5A/o.jpg,False,https://www.yelp.com/biz/surf-n-salsa-waialua?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,1276,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': 21.573567138309105, 'longitude': -158.12383127116334}",['pickup'],$$,"{'address1': '67-106 Kealohanui St', 'address2': None, 'address3': '', 'city': 'Waialua', 'zip_code': '96791', 'country': 'US', 'state': 'HI', 'display_address': ['67-106 Kealohanui St', 'Waialua, HI 96791']}",,,17289.10315836084,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2030', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2030', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': False}"
47,GJjBTC_NlwNyXBFaQx1Cvg,taps-and-apps-mililani,Taps & Apps,https://s3-media0.fl.yelpcdn.com/bphoto/dj3ttKpP6S8AuiBN1-Ye5w/o.jpg,False,https://www.yelp.com/biz/taps-and-apps-mililani?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,597,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'brewpubs', 'title': 'Brewpubs'}]",3.4,"{'latitude': 21.46793, 'longitude': -158.0017}",[],$$,"{'address1': '95-1830 Meheula Pkwy', 'address2': 'Ste C6', 'address3': '', 'city': 'Mililani', 'zip_code': '96789', 'country': 'US', 'state': 'HI', 'display_address': ['95-1830 Meheula Pkwy', 'Ste C6', 'Mililani, HI 96789']}",+18086268277,(808) 626-8277,1498.4032205813126,"[{'open': [{'is_overnight': False, 'start': '1400', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1400', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1400', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1400', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1400', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'http://tapsandappsbrewpub.com/menus/', 'open24_hours': None, 'waitlist_reservation': None}"
48,V9QWcdpdsDq5y5aZibIozA,poke-stop-mililani,Poke Stop,https://s3-media0.fl.yelpcdn.com/bphoto/yO7PPxovba9AjtBNes5wgA/o.jpg,False,https://www.yelp.com/biz/poke-stop-mililani?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,551,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'poke', 'title': 'Poke'}]",3.4,"{'latitude': 21.468234, 'longitude': -158.002384}","['pickup', 'delivery']",$$,"{'address1': '95-1840 Meheula Pkwy', 'address2': 'Ste 5', 'address3': '', 'city': 'Mililani', 'zip_code': '96789', 'country': 'US', 'state': 'HI', 'display_address': ['95-1840 Meheula Pkwy', 'Ste 5', 'Mililani, HI 96789']}",+18086263400,(808) 626-3400,1589.5182102419694,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1930', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1930', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1930', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1930', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1930', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1930', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.poke-stop.com/menu', 'open24_hours': None, 'waitlist_reservation': None}"
49,jSF5Rgdxm4DbCd82u6Ejww,scoopers-lunch-wagon-mililani,Scoopers Lunch Wagon,https://s3-media0.fl.yelpcdn.com/bphoto/3EbJNCYMYtzn3tPra3J1QQ/o.jpg,False,https://www.yelp.com/biz/scoopers-lunch-wagon-mililani?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,69,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tradamerican', 'title': 'American'}]",4.8,"{'latitude': 21.47754028028684, 'longitude': -158.01989513352206}",[],$,"{'address1': '200 Akamainui St', 'address2': '', 'address3': '', 'city': 'Mililani', 'zip_code': '96789', 'country': 'US', 'state': 'HI', 'display_address': ['200 Akamainui St', 'Mililani, HI 96789']}",+18086788805,(808) 678-8805,2349.808060790588,"[{'open': [{'is_overnight': False, 'start': '0930', 'end': '1300', 'day': 0}, {'is_overnight': False, 'start': '0930', 'end': '1300', 'day': 1}, {'is_overnight': False, 'start': '0930', 'end': '1300', 'day': 2}, {'is_overnight': False, 'start': '0930', 'end': '1300', 'day': 3}, {'is_overnight': False, 'start': '0930', 'end': '1300', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
50,K2OvWR-z8ISSPI9LpvUZPw,aloha-salads-mililani-4,Aloha Salads,https://s3-media0.fl.yelpcdn.com/bphoto/dSfXSyUOydjwR6HWFgObKg/o.jpg,False,https://www.yelp.com/biz/aloha-salads-mililani-4?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,12,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'wraps', 'title': 'Wraps'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.4,"{'latitude': 21.45365891655814, 'longitude': -158.006134115243}",[],,"{'address1': '95-1249 Meheula Pkwy', 'address2': 'Ste A107', 'address3': None, 'city': 'Mililani', 'zip_code': '96789', 'country': 'US', 'state': 'HI', 'display_address': ['95-1249 Meheula Pkwy', 'Ste A107', 'Mililani, HI 96789']}",+18086231122,(808) 623-1122,794.2286390948307,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': '', 'open24_hours': None, 'waitlist_reservation': None}"
51,mk3Hq9Xq-36TPc3ma2vSsg,shiges-saimin-stand-wahiawa,Shige's Saimin Stand,https://s3-media0.fl.yelpcdn.com/bphoto/CTwI2MDp5a5vuzTMh4e6Eg/o.jpg,False,https://www.yelp.com/biz/shiges-saimin-stand-wahiawa?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,1196,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,"{'latitude': 21.497098, 'longitude': -158.03078}",[],$$,"{'address1': '70 Kukui St', 'address2': 'Ste 108', 'address3': '', 'city': 'Wahiawa', 'zip_code': '96786', 'country': 'US', 'state': 'HI', 'display_address': ['70 Kukui St', 'Ste 108', 'Wahiawa, HI 96786']}",+18086213621,(808) 621-3621,4785.387337518792,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
52,pavNw6gaa2cA71S5JUG-qg,da-burger-wing-hub-wahiawa,Da Burger Wing Hub,https://s3-media0.fl.yelpcdn.com/bphoto/XhRteY3-tdYqZyqTUYvIkQ/o.jpg,False,https://www.yelp.com/biz/da-burger-wing-hub-wahiawa?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,286,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.5,"{'latitude': 21.49732280514076, 'longitude': -158.03043780922334}",['restaurant_reservation'],$$,"{'address1': '93 Kamehameha Hwy', 'address2': 'Ste 102', 'address3': None, 'city': 'Wahiawa', 'zip_code': '96786', 'country': 'US', 'state': 'HI', 'display_address': ['93 Kamehameha Hwy', 'Ste 102', 'Wahiawa, HI 96786']}",+18083124248,(808) 312-4248,4794.620930166614,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://daburgerwinghub.com/wahiawa-da-burger-wing-hub-food-menu', 'open24_hours': None, 'waitlist_reservation': True}"
53,_2U46hq1neG2es1J1dPeFw,barrio-cafe-wahiawa-2,Barrio Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/ZDTtuUpfiV1LpGdWPVGXzQ/o.jpg,False,https://www.yelp.com/biz/barrio-cafe-wahiawa-2?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,424,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'catering', 'title': 'Caterers'}]",4.5,"{'latitude': 21.49872211916, 'longitude': -158.028310015798}",[],$$,"{'address1': '672 Kilani Ave', 'address2': '', 'address3': None, 'city': 'Wahiawa', 'zip_code': '96786', 'country': 'US', 'state': 'HI', 'display_address': ['672 Kilani Ave', 'Wahiawa, HI 96786']}",+18086223003,(808) 622-3003,4860.476131441871,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
54,pdhFU_LLVRygWIjQZFfOUQ,banzai-bento-waipahu,Banzai Bento,https://s3-media0.fl.yelpcdn.com/bphoto/uLqpGzyffP6AvQNU2fu0wQ/o.jpg,False,https://www.yelp.com/biz/banzai-bento-waipahu?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,81,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.4,"{'latitude': 21.424880704540698, 'longitude': -157.99821680472883}",[],,"{'address1': '94-334 Ukeʻe St', 'address2': None, 'address3': None, 'city': 'Waipahu', 'zip_code': '96797', 'country': 'US', 'state': 'HI', 'display_address': ['94-334 Ukeʻe St', 'Waipahu, HI 96797']}",+18089279973,(808) 927-9973,3923.4700121587903,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '1400', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
55,IyQHmZMhGcwQpFPo4MZUlA,mandys-munchies-mililani,Mandy's Munchies,https://s3-media0.fl.yelpcdn.com/bphoto/a8nMtP1eWe5UZu7S0xJb9A/o.jpg,False,https://www.yelp.com/biz/mandys-munchies-mililani?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,16,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",5.0,"{'latitude': 21.44796, 'longitude': -158.01604}",[],,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Mililani', 'zip_code': '96789', 'country': 'US', 'state': 'HI', 'display_address': ['Mililani, HI 96789']}",+18087228632,(808) 722-8632,744.163336339465,[],"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
56,meRbI5vd2R1_VXFIfrJQQA,3-ladles-mililani,3 Ladles,https://s3-media0.fl.yelpcdn.com/bphoto/oN3xK2MlsoR9Yxl2ZIMfEA/o.jpg,False,https://www.yelp.com/biz/3-ladles-mililani?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,3,"[{'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 21.4540637, 'longitude': -158.0092321}",[],$,"{'address1': '95-1200 Meheula Pkwy', 'address2': '', 'address3': ""Mililani Farmer's Market"", 'city': 'Mililani', 'zip_code': '96789', 'country': 'US', 'state': 'HI', 'display_address': ['95-1200 Meheula Pkwy', ""Mililani Farmer's Market"", 'Mililani, HI 96789']}",,,518.6754366669223,[],"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
57,5ODstE54wQT_jL1WTCmI1w,guieb-cafe-wahiawa,Guieb Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/kQ3u_X0a6JduIpLodyeweA/o.jpg,False,https://www.yelp.com/biz/guieb-cafe-wahiawa?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,492,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'newamerican', 'title': 'New American'}]",4.4,"{'latitude': 21.496509798251108, 'longitude': -158.02914738517225}","['pickup', 'delivery']",$$,"{'address1': '538 California Ave', 'address2': '', 'address3': None, 'city': 'Wahiawa', 'zip_code': '96786', 'country': 'US', 'state': 'HI', 'display_address': ['538 California Ave', 'Wahiawa, HI 96786']}",+18087629247,(808) 762-9247,4660.584078379603,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://guiebcafe.com/menu', 'open24_hours': None, 'waitlist_reservation': None}"
58,i96XHK52n7tXVt3fNT2h9Q,ninja-sushi-mililani-mililani,Ninja Sushi Mililani,https://s3-media0.fl.yelpcdn.com/bphoto/Ixzj6Q8QukL8D5NelHHYhg/o.jpg,False,https://www.yelp.com/biz/ninja-sushi-mililani-mililani?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,191,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.3,"{'latitude': 21.45379026940389, 'longitude': -158.00602235685298}",[],$$,"{'address1': '95-1249 Meheula Pkwy', 'address2': 'Ste A10', 'address3': '', 'city': 'Mililani', 'zip_code': '96789', 'country': 'US', 'state': 'HI', 'display_address': ['95-1249 Meheula Pkwy', 'Ste A10', 'Mililani, HI 96789']}",+18086279790,(808) 627-9790,796.2354694902681,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://ninjasushiusa.com/menu/', 'open24_hours': None, 'waitlist_reservation': None}"
59,3zvBh-X_eGzrtid03PACZA,pho-king-wahiawa,Pho King,https://s3-media0.fl.yelpcdn.com/bphoto/jWcjcctj0QWSPFyOMwwtfg/o.jpg,False,https://www.yelp.com/biz/pho-king-wahiawa?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,494,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.3,"{'latitude': 21.496829, 'longitude': -158.025388}",[],$$,"{'address1': '823 California Ave', 'address2': 'Ste A6', 'address3': '', 'city': 'Wahiawa', 'zip_code': '96786', 'country': 'US', 'state': 'HI', 'display_address': ['823 California Ave', 'Ste A6', 'Wahiawa, HI 96786']}",+18086215499,(808) 621-5499,4512.403294555349,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2030', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2030', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
60,cBAdypkHff-KCo_5lPGJEA,totoya-aiea,Totoya,https://s3-media0.fl.yelpcdn.com/bphoto/Jw2uaVgvQMkAUGDcXQadcg/o.jpg,False,https://www.yelp.com/biz/totoya-aiea?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,16,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.4,"{'latitude': 21.378756546287935, 'longitude': -157.92979180252763}",[],,"{'address1': '99-115 Aiea Heights Dr', 'address2': 'Unit 250', 'address3': None, 'city': 'Aiea', 'zip_code': '96701', 'country': 'US', 'state': 'HI', 'display_address': ['99-115 Aiea Heights Dr', 'Unit 250', 'Aiea, HI 96701']}",+18084876808,(808) 487-6808,12254.635663966073,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2030', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2030', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2030', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
61,pZjmww8fVxixJ9ZhMFayxg,sub-shack-wahiawa,Sub Shack,https://s3-media0.fl.yelpcdn.com/bphoto/xdk_SRnhuNtIjYfd7WWCVQ/o.jpg,False,https://www.yelp.com/biz/sub-shack-wahiawa?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,46,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.9,"{'latitude': 21.4910565, 'longitude': -158.0299179}",[],,"{'address1': '78 Wilikina Dr', 'address2': None, 'address3': '', 'city': 'Wahiawa', 'zip_code': '96786', 'country': 'US', 'state': 'HI', 'display_address': ['78 Wilikina Dr', 'Wahiawa, HI 96786']}",+18082004146,(808) 200-4146,4138.896542195441,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1700', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
62,DqKZBULJP7fvaM_IgslFbA,hi-sliders-mililani-2,HI Sliders,https://s3-media0.fl.yelpcdn.com/bphoto/vrFMOaXONwHpB5b-EBGQpg/o.jpg,False,https://www.yelp.com/biz/hi-sliders-mililani-2?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,126,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.2,"{'latitude': 21.458851245645818, 'longitude': -158.01668051742814}","['pickup', 'delivery']",$$,"{'address1': '95-221 Kipapa Dr', 'address2': None, 'address3': None, 'city': 'Mililani', 'zip_code': '96789', 'country': 'US', 'state': 'HI', 'display_address': ['95-221 Kipapa Dr', 'Mililani, HI 96789']}",+18082531102,(808) 253-1102,448.8262469783717,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
63,27RT6xtZpt4B9-N04KKUJQ,taqueria-el-ranchero-wahiawa,Taqueria El Ranchero,https://s3-media0.fl.yelpcdn.com/bphoto/54mg9ZMIMi8qQx36gKY-gw/o.jpg,False,https://www.yelp.com/biz/taqueria-el-ranchero-wahiawa?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,2384,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 21.49628233, 'longitude': -158.02555694}",[],$$,"{'address1': '823 California Ave', 'address2': 'Ste A5', 'address3': None, 'city': 'Wahiawa', 'zip_code': '96786', 'country': 'US', 'state': 'HI', 'display_address': ['823 California Ave', 'Ste A5', 'Wahiawa, HI 96786']}",+18086219000,(808) 621-9000,4512.955038046611,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 3}, {'is_overnight': True, 'start': '0700', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0700', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.elrancherohawaii.com/services', 'open24_hours': None, 'waitlist_reservation': None}"
64,OO9gv08AsJjOhoQLEkEuzQ,california-pizza-kitchen-mililani-11,California Pizza Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/0pCn9TT_sFQx086hyRUGYQ/o.jpg,False,https://www.yelp.com/biz/california-pizza-kitchen-mililani-11?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,696,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'salad', 'title': 'Salad'}]",2.8,"{'latitude': 21.453744, 'longitude': -158.006538}","['pickup', 'delivery']",$$,"{'address1': '95-1249 Meheula Pkwy', 'address2': '', 'address3': None, 'city': 'Mililani', 'zip_code': '96789', 'country': 'US', 'state': 'HI', 'display_address': ['95-1249 Meheula Pkwy', 'Mililani, HI 96789']}",+18083793650,(808) 379-3650,754.1283891252262,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.cpk.com/menu', 'open24_hours': None, 'waitlist_reservation': None}"
